Genus	Kraken	Kraken 2	CLARK	CLARK-S	Centrifuge	Kaiju	Diamond-MEGAN	BLAST-MEGAN	DeepMicrobes
Brochothrix	0.005058	0.00452	0.006202	0.002182	1.7e-05	0.000348	0.001393	0.000404	0
Paenibacillus	0.005433	0.017969	0.02036	0.018613	0.081092	0.053332	0.013472	0.00188	0.001593
Brevibacillus	0.000357	0.003098	0.00397	0.000564	0.005583	0.002239	0.000124	0.000128	0
Aneurinibacillus	0.000304	0.00062	0.001066	0.000275	0.002545	0.002164	0.000262	3e-05	0
Thermobacillus	0.000125	0.000346	0.000541	0	0.001368	0	0	0	0
Planococcus	0.002574	0.006324	0.102458	0.087069	0.062247	0.002224	0.000138	0.00062	0
Jeotgalibacillus	0.000536	0.000893	0.001116	0.000366	0.003333	0.000424	2.8e-05	0.000325	0
Solibacillus	0.000465	0.005194	0.000952	0.000503	0.005289	0.000711	0	3.9e-05	0
Sporosarcina	0.000447	0.003499	0.00548	0.000992	0.003437	0.000983	0.00011	6e-04	0
Rummeliibacillus	1.8e-05	0.000128	0.000394	9.2e-05	0.002606	7.6e-05	0	2e-05	0
Alicyclobacillus	0.000375	0.000346	0.000509	0.000168	0.001541	0.000741	0.000138	0	0
Tumebacillus	0.000232	0.00051	0.000755	1.5e-05	0	9.1e-05	4.1e-05	0	0
Kyrpidia	1.8e-05	1.8e-05	6.6e-05	1.5e-05	0.000476	0	0	0	0
Clostridium	7.399919	7.289318	8.334392	11.018501	9.729912	17.996618	19.096043	8.326863	13.435923
Candidatus Arthromitus	0.003021	0.005595	0.011173	0.003555	0.032591	0.004887	0.00011	0.001329	0
Alkaliphilus	0.001769	0.003882	0.009729	0.00354	0.015105	0.001543	0.000455	0.000669	0
Geosporobacter	0.000661	0.00144	0.002494	0.000854	0.005808	0.002572	6.9e-05	0.000285	0
Blautia	0.141662	0.166097	0.369736	0.519744	0.656095	1.641805	1.86683	0.721138	4.375155
Roseburia	0.093708	0.05245	0.12861	0.118833	0.476772	0.378365	0.393007	0.429299	0.336378
Lachnoclostridium	0.083539	0.054873	0.147428	0.135432	0.079292	0.027491	0.027219	0.015789	0.003746
Anaerostipes	0.064254	0.03869	0.096175	0.087038	0.06745	0.012648	0.013844	0.021489	0.000236
Butyrivibrio	0.009812	0.01252	0.023232	0.014539	0.022905	0.010485	0.004081	0.004085	0.012045
Herbinix	0.003914	0.002187	0.005365	0.002227	0.008864	0.001755	0	0	0
Cellulosilyticum	0.002967	0.005394	0.011025	0.006392	0.016352	0.009547	0.000262	0.00379	0
Anaerotignum	0.000304	0.001731	0.001559	0.00119	0.005029	0	0	0	0.000123
Ruminococcus	0.23092	0.204167	0.233841	0.216902	0.700398	0.454846	0.534286	1.072326	0.443506
Ruminiclostridium	0.001859	0.000948	0.010418	0.005569	0.007202	0.009577	0.002647	0.012531	0
Ethanoligenens	0.001734	0.002005	0.002576	0.002502	0.00258	0.000242	0	0.001703	0
Mageeibacillus	0.001323	0.000656	0.001132	0.000961	0.004622	0.000197	0	0	0
Eubacterium	0.218123	0.159281	0.392541	0.39197	0.051791	0.161782	0.166292	0.12417	0.148052
Acetobacterium	7.1e-05	0.00133	0.000361	0.000595	0.003004	0.001952	8.3e-05	2e-05	0
Clostridioides	0.103807	0.076123	0.130185	0.109786	0.191867	0.042726	0	0	0
Acetoanaerobium	0.002752	0.001877	0.006792	0.001053	0.009972	0.001816	0.002096	0	0
Filifactor	0.000393	0.003681	0.00484	0.005111	0.00799	7.6e-05	0	0.001831	0
Peptoclostridium	8.9e-05	0.000929	0.001066	0.000168	0.00316	0.000741	0.108118	0.081143	0
Mogibacterium	0.0037	0.004866	0.004167	0.001205	0	6.1e-05	6.9e-05	0.010907	0
Thermaerobacter	3.6e-05	7.3e-05	0.000131	0	0.000597	9.1e-05	1.4e-05	0	0
Intestinimonas	0.003825	0.00175	0.00735	0.00775	0.005687	0.001695	0.000345	0.003849	0
Flavonifractor	0.001269	0.000929	0.004725	0.003677	0.004899	0.002648	0.000827	0.001103	0
Desulfotomaculum	0.001787	0.004629	0.001821	0.000244	0.004865	0.004161	0.001696	0.002274	0
Desulfosporosinus	0.000876	0.001567	0.003445	0.001587	0.00651	0.003404	6.9e-05	0.000236	0
Dehalobacter	0.000572	0.000529	0.002953	0.000473	0.005142	0.00056	5.5e-05	5.9e-05	0
Desulfitobacterium	0.000161	0.001895	0.002543	0.000824	0.012379	0.002027	0.000193	0.000285	0
Syntrophobotulus	5.4e-05	0.000146	0.000312	0.000107	0.001099	0.000136	0.00011	0	0
Dehalobacterium	3.6e-05	0.000292	0.00023	0.000244	0	0	0.000152	1e-05	0
Candidatus Desulforudis	3.6e-05	0	0.000312	0	0.000199	0	0	0	0
Oscillibacter	0.001126	0.00144	0.001034	0.000534	0.001982	0.002421	0.002151	3e-05	0.006191
Christensenella	0.000894	0.000857	0.00146	0.001221	0	0.000272	0.000331	0	0
Heliobacterium	0.000751	0.000838	0.001083	6.1e-05	0.001021	0.010001	0.001089	3.9e-05	0
Symbiobacterium	0.000161	9.1e-05	9.8e-05	1.5e-05	0.000944	1.5e-05	0	0	0
Thermoanaerobacterium	0.001626	0.006105	0.004561	0.002761	0.018377	0.00112	0.000248	0.000797	0
Caldicellulosiruptor	0.000643	0.003481	0.002592	0.001144	0.021874	0.000681	4.1e-05	0.00065	0
Caldanaerobacter	0.001126	0.000456	0.001559	0.000778	0.002398	0.000227	0.000152	0	0
Thermoanaerobacter	0.000465	0.00257	0.00461	0.002853	0.030929	0.000756	0.000483	0.001014	0
Moorella	0.00025	0.000292	0.000361	6.1e-05	0.002476	0.000409	0.000179	0	0
Thermacetogenium	3.6e-05	3.6e-05	6.6e-05	0	0.000641	0	4.1e-05	0	0
Carboxydothermus	1.8e-05	0.000474	3.3e-05	4.6e-05	0.001004	0.000469	2.8e-05	0	0
Halanaerobium	0.001841	0.002223	0.005874	0.001556	0.009271	0.000635	0.00011	0.000167	0
Halothermothrix	0.000125	0.000109	0.000131	0	0.001151	0	0	0	0
Acetohalobium	0.001412	0.000273	0.000525	0.000305	0.002571	0.000106	0	0.000354	0
Halobacteroides	0.000554	0.001112	0.002838	0.000397	0.004017	0.000303	0	0.000315	0
Natranaerobius	0.002699	0.000109	0.002773	0.001327	0.00367	1.5e-05	0	0.000709	0
Finegoldia	0.280249	0.228242	0.073583	0.041376	0.094085	0.023451	0.032859	0.029896	0.052027
Anaerococcus	0.13714	0.117511	0.246605	0.212355	0.089523	0.136561	0.023441	0.038667	0.052869
Peptoniphilus	0.010652	0.01201	0.035897	0.029628	0.037153	6.839391	1.292502	0.007127	6.379133
Murdochiella	0.002931	0.001476	0.001936	0.002243	0	0.000318	0	0	0
Parvimonas	0.002538	0.006342	0.008105	0.003433	0.011002	0.005401	0.002578	0.002195	0
Gottschalkia	0.005237	0.004574	0.0126	0.004363	0.018152	0.002451	0.00029	0.002756	0
Ezakiella	0.165522	0.136045	0.178863	0.137736	0	6.1e-05	0.00131	0	0
Faecalitalea	0.068847	0.051684	0	0	0.03749	0.00056	0.001655	0.009834	0
Turicibacter	0.009955	0.006652	0.016915	0.007674	0.016213	0.022906	0.010962	0	0
Erysipelothrix	0.003968	0.005668	0.007514	0.000778	0.022749	7.6e-05	6.9e-05	0.000187	0
Faecalibaculum	0.000232	0.00051	0.000492	0.000549	0.001177	0.000136	0	0	0
Ndongobacter	0.007685	0.00452	0.010517	0.006469	0	0.000333	0	0	0
Selenomonas	0.00202	0.001986	0.002888	0.00151	0.0085	0.00348	0.000841	1e-05	0.000471
Megamonas	0.000518	0.00144	0.001362	0.000671	0.004666	0.000499	8.3e-05	0.000551	0.002064
Pelosinus	0.001072	0.001057	0.001887	0.001373	0.007003	0.000605	1.4e-05	0.000266	0.001402
Megasphaera	0.001752	0.028922	0.035602	0.033503	0.007124	0.002088	0.002165	0.001949	0.033489
Veillonella	0.000608	0.001166	0.000837	0.000473	0.002952	0.005628	0.002868	5.9e-05	0.012987
Dialister	0.00034	0.001276	0.000541	0.000488	0.00174	0.000424	0.000138	2e-05	0.019391
Negativicoccus	1.8e-05	5.5e-05	0.00023	0.000107	0	0.002512	0.001365	0	0.000101
Acidaminococcus	0.000304	0.00031	0.001706	0.00058	0.003895	0.001437	0.000124	0.000158	0.00065
Limnochorda	1.8e-05	0	0.000164	1.5e-05	0.000736	0.000182	0	0	0
Bifidobacterium	16.115435	15.94036	14.894902	13.906208	13.197547	11.605022	17.057598	17.691679	8.441846
Gardnerella	0.001108	0.002588	0.004446	0.001632	0.007765	0.002542	0.041201	0.001112	0
Parascardovia	0.000769	0.000693	0.000984	0.000946	0.001775	3e-05	2.8e-05	5.9e-05	0
Actinomyces	0.14781	0.123415	0.243537	0.287494	0.2075	0.40174	0.125326	0.225	0.327675
Mobiluncus	0.000232	3.6e-05	1.6e-05	0	0.000493	0.000303	0	2e-05	0
Arcanobacterium	8.9e-05	3.6e-05	0.000197	3.1e-05	0.000909	0.000121	0	0	0
Corynebacterium	0.049133	0.053069	0.087053	0.185062	0.122556	0.691869	0.324339	0.052881	0.568286
Mycobacterium	0.001984	0.002843	0.002149	0.000549	0.019278	0.020909	0.011017	0.000374	0
Rhodococcus	0.000894	0.003317	0.0021	0.000732	0.016274	0.002436	0.002482	0.000492	0
Nocardia	0.000179	0.001002	0.001296	0.000259	0.005003	0.003177	0.000248	0.000138	0
Gordonia	0.000179	0.000838	0.001181	4.6e-05	0.004596	0.000847	0.00011	2e-05	0
Dietzia	0.000107	0.00051	0.000541	3.1e-05	0.000727	7.6e-05	0	0	0
Tsukamurella	3.6e-05	0.000146	0.000443	1.5e-05	0.000727	0.000151	0	2e-05	0
Segniliparus	3.6e-05	2e-04	6.6e-05	0	0.000355	0.000514	0	0	0
Rothia	0.000894	0.001385	0.00128	0.001114	0.002536	0.000439	0.004247	0.000532	0.000146
Kocuria	0.000608	0.000638	0.000377	6.1e-05	0.003566	0.001543	1.4e-05	5.9e-05	0
Arthrobacter	0.000411	0.001859	0.002198	0.000488	0.010742	0.001695	8.3e-05	0.000108	0
Pseudarthrobacter	0.00025	0.000456	0.000394	0	0.002337	6.1e-05	0	0	0
Glutamicibacter	0.000161	0.000146	0.000328	6.1e-05	0.001117	0.000106	0	0	0
Micrococcus	0.000143	0.000346	0.000213	7.6e-05	0.001411	0.000424	1.4e-05	0.000118	0
Neomicrococcus	7.1e-05	0.000128	9.8e-05	6.1e-05	0	1.5e-05	0	0	0
Sinomonas	3.6e-05	0.000456	0.00064	9.2e-05	0.001047	6.1e-05	0	0	0
Leifsonia	0.000447	0.000346	0.000345	0	0.005895	0.00056	2.8e-05	0	0
Microbacterium	0.000375	0.001403	0.002116	0.000275	0.007263	0.00286	0.000951	0.000128	0
Microcella	0.000232	5.5e-05	1.6e-05	1.5e-05	0.000597	0.000121	0	0	0
Clavibacter	0.000107	0.000182	8.2e-05	6.1e-05	0.002891	0.000514	0	0	0
Agromyces	5.4e-05	0.001166	0.000361	1.5e-05	0.00277	0.000257	6.9e-05	0	0
Curtobacterium	3.6e-05	9.1e-05	0.000312	4.6e-05	0.002207	0.000514	0	1e-05	0
Agrococcus	1.8e-05	5.5e-05	0	0	0.001524	0.000242	2.8e-05	2e-05	0
Cryobacterium	1.8e-05	0.000292	0.000213	0	0.000805	0.000242	0	0	0
Brachybacterium	0.000554	0.001057	0.001247	0.000259	0.000987	0.000393	0.000124	3e-05	0
Dermabacter	0.000268	7.3e-05	0.000902	0	0.001402	1.5e-05	0	0	0
Devriesea	0.000107	0.000346	0.000345	3.1e-05	0.000485	0.000121	0	0	0
Cellulosimicrobium	0.000107	0.00031	0.000361	0	0	0.000333	1.4e-05	2e-05	0
Isoptericola	0.000107	0.000182	0.00041	4.6e-05	0.002329	0.000166	0	1e-05	0
Xylanimonas	8.9e-05	2e-04	0.000295	6.1e-05	0.001247	0.000106	0	0	0
Arsenicicoccus	0.000197	0.000109	0.000148	0	0.000814	1.5e-05	0	0	0
Intrasporangium	8.9e-05	0.000182	0.000312	1.5e-05	0.000649	0.000212	0	0	0
Serinicoccus	1.8e-05	0.000128	0.000131	1.5e-05	0.00084	3e-05	0	0	0
Cellulomonas	0.000179	0.000583	0.000328	7.6e-05	0.002562	0.001135	0	1e-05	0.000617
Paraoerskovia	5.4e-05	7.3e-05	0	0	0.000606	0.000303	0	0	0
Kytococcus	0.000197	1.8e-05	0.000361	0.000107	0.000796	3e-05	1.4e-05	2e-05	0
Dermacoccus	3.6e-05	1.8e-05	0.000197	0	0.000744	0.000106	0	0	0
Brevibacterium	8.9e-05	0.00062	0.000394	0	0.00258	0.000424	1.4e-05	0	0.000146
Beutenbergia	7.1e-05	3.6e-05	3.3e-05	0	0.000753	4.5e-05	0	0	0
Dermatophilus	1.8e-05	0.000109	4.9e-05	0	0	6.1e-05	0	1e-05	0
Cutibacterium	0.001644	0.001713	0.00192	0.001373	0.005653	0.001226	0	0	0
Propionimicrobium	0.000661	3.6e-05	1.6e-05	0.001083	0	0.000303	9.7e-05	0	0.000224
Pseudopropionibacterium	0.000268	0.000182	0.000607	0.000473	0.001143	9.1e-05	0	0	0
Propionibacterium	0.000214	0.000419	0.000689	0.000229	0.004406	0.000983	0.005874	0.002471	0.00111
Tessaracoccus	0.000125	0.000711	0.000886	0.000137	0	0.000121	1.4e-05	3e-05	0
Acidipropionibacterium	8.9e-05	0.000474	0.000427	6.1e-05	0.00425	0.000469	0	0	0
Microlunatus	3.6e-05	0.000237	8.2e-05	1.5e-05	0.001186	4.5e-05	0	0	0
Auraticoccus	3.6e-05	9.1e-05	0	0	0.001004	0	0	0	0
Actinopolymorpha	0.000322	0.000346	0	0	0.000623	0.000182	5.5e-05	0	0
Aeromicrobium	0.000125	0.000529	0.000377	0	0.000753	0.000378	0	2e-05	0
Friedmanniella	0.000125	0.000146	0	0	0.001524	0.000242	0	2e-05	0
Pimelobacter	5.4e-05	3.6e-05	0.000197	1.5e-05	0.001021	0.000166	0	0	0
Nocardioides	3.6e-05	0.000219	0.000459	1.5e-05	0.002043	0.001846	1.4e-05	2e-05	0
Marmoricola	3.6e-05	7.3e-05	0	0	0.000857	0.000106	0	0	0
Streptomyces	0.002359	0.015035	0.011517	0.102448	0.059625	0.031303	0.004123	0.000187	0.0012
Kitasatospora	5.4e-05	0.000255	0.000295	3.1e-05	0.001662	0.000938	0	0	0
Micromonospora	0.000304	0.002132	0.000164	0	0.011348	0.002345	1.4e-05	6.9e-05	0
Verrucosispora	0.000214	5.5e-05	0.00023	0	0.00077	0.000121	1.4e-05	0	0
Salinispora	0.000214	3.6e-05	0.000148	0	0.001021	0.000802	2.8e-05	3e-05	0
Actinoplanes	5.4e-05	0.00133	0.00023	1.5e-05	0.005029	0.000681	1.4e-05	1e-05	0
Plantactinospora	1.8e-05	0.001093	3.3e-05	7.6e-05	0	0	0	0	0
Pseudonocardia	0.000268	0.000857	0.000656	6.1e-05	0.006016	0.00115	0	2e-05	0
Saccharomonospora	0.000143	0.00051	0.000164	0	0.000571	0.000151	0	0	0
Amycolatopsis	0.000107	0.000765	0.000492	0.000336	0.00921	0.002118	1.4e-05	0.000236	0
Actinosynnema	3.6e-05	0.000529	3.3e-05	0	0.001238	7.6e-05	0	0	0
Actinoalloteichus	3.6e-05	0.000838	0.000443	4.6e-05	0.000667	0.000197	0	2e-05	0
Lentzea	3.6e-05	0.000164	0.000312	6.1e-05	0.001394	0.000166	0	0	0
Saccharopolyspora	1.8e-05	0.000109	8.2e-05	0	0.001376	0.000212	4.1e-05	0	0
Alloactinosynnema	1.8e-05	3.6e-05	3.3e-05	1.5e-05	0.000693	9.1e-05	0	0	0
Allokutzneria	1.8e-05	0.000146	0	0	0.000658	0.000151	0	1e-05	0
Thermomonospora	0.000125	1.8e-05	4.9e-05	0	0.001073	0.000166	0	1e-05	0
Nonomuraea	7.1e-05	9.1e-05	0.00023	4.6e-05	8.7e-05	0.000953	2.8e-05	0	0
Streptosporangium	1.8e-05	0.000292	0.00023	3.1e-05	0.00116	0.000121	1.4e-05	2e-05	0
Frankia	0.000107	0.000875	0.000837	1.5e-05	0.004051	0.001543	4.1e-05	0	0
Jiangella	0.000107	0.000146	0	0	0.001956	0.000106	0	0	0
Geodermatophilus	7.1e-05	0.000255	0.000312	0	0.00097	0.000287	1.4e-05	0	0
Candidatus Nanopelagicus	7.1e-05	0.00226	0.00041	3.1e-05	0	0	0	0	0
Catenulispora	5.4e-05	1.8e-05	0.00041	0	0.001229	0.000272	0	0	0
Kineococcus	5.4e-05	2e-04	0.000246	1.5e-05	0.000857	1.5e-05	6.9e-05	2e-05	0
Actinopolyspora	3.6e-05	0.000128	8.2e-05	0	0	0.000287	0	0	0
Nakamurella	1.8e-05	0.000237	0.000328	1.5e-05	0.00129	9.1e-05	1.4e-05	0	0
Libanicoccus	0.038606	0.007016	0	0	0	0.004963	0	0	0
Olsenella	0.036783	0.019664	0.010336	0.009581	0.072012	0.015614	0.003006	0.004105	0.008221
Atopobium	0.000929	0.00062	0.00087	0.000168	0.004683	0.002693	0.001751	0	0.000336
Coriobacterium	0.018284	0.002096	0.000705	0.000931	0.026203	0.000318	6.9e-05	0.000364	0
Gordonibacter	0.02983	0.012083	0.010795	0.006926	0.032158	0.002935	0.000979	0.007826	0
Phoenicibacter	0.006309	0.003772	0.005545	0.003646	0	0.006294	0	0	0
Slackia	0.004701	0.001294	0.005545	0.00505	0.011833	0.00472	0.000565	0.002815	0.023642
Eggerthella	0.002806	0.002934	0.006267	0.004241	0.017996	0.006536	0.002923	0.002303	0.006146
Adlercreutzia	0.002556	0.001203	0.001559	0.000793	0.01005	0.000681	6.9e-05	0.000463	0.000146
Denitrobacterium	0.001412	0.000765	0.001624	0.000824	0.006795	0.003495	0.000165	0.000374	0
Ilumatobacter	0.000465	0	0	0	0.00077	1.5e-05	0	1e-05	0
Rubrobacter	5.4e-05	7.3e-05	0.000197	1.5e-05	0.000762	0.000121	0	0	0
Mycoplasma	0.00479	0.007672	0.008039	0.006774	0.053998	0.003374	0.000193	0.000118	0
Ureaplasma	7.1e-05	0.000255	0.000246	1.5e-05	0.00374	0.000756	0.002248	0	0
Spiroplasma	0.001877	0.006524	0.005463	0.003845	0.021208	0.001407	0	0.001034	0
Mesoplasma	3.6e-05	0.001203	0.000541	0.000183	0.002346	1.5e-05	0	0.000187	0
Acholeplasma	0.000161	0.001604	0.003675	0.001724	0.009193	0.002194	0.00011	0.000236	0
Candidatus Phytoplasma	3.6e-05	0.001021	0.000771	6.1e-05	0.004873	4.5e-05	0.000276	1e-05	0
Candidatus Izimaplasma	1.8e-05	0.000419	0.000738	1.5e-05	0.00303	0.000166	0	0	0
Anabaenopsis	0.000554	9.1e-05	0	0	9e-06	0	0	0	0
Dolichospermum	3.6e-05	3.6e-05	0	0	0	4.5e-05	0	0	0
Raphidiopsis	1.8e-05	0.000273	0	0	0	0	0	0	0
Nostoc	0.000286	0.002679	0.003281	0.000183	0.006882	0.000182	2.8e-05	0	0
Anabaena	1.8e-05	0.000182	0.000902	0.000275	0.002597	0.000409	1.4e-05	0	0
Microchaete	7.1e-05	1.8e-05	0	0	0	0	0	0	0
Calothrix	3.6e-05	0.002643	0.001493	0.000366	0.002813	0.000333	0.000124	0	0
Leptolyngbya	0.000393	0.00031	0.001575	0.000427	0.004285	0.000484	2.8e-05	0	0
Synechococcus	0.000304	0.002023	0.000886	0.000198	0.007955	0.000545	2.8e-05	0	0
Prochlorococcus	0.000268	0.002314	0.002264	0.000122	0.013824	0.001014	0.000276	0	0
Trichodesmium	0.000161	0.000219	0.000197	0	0.001558	7.6e-05	0	0	0
Planktothrix	0.000161	0.000128	0	0	0.000173	0.000726	0	0	0
Cyanothece	1.8e-05	0.000456	0.000689	0.000305	0.006752	0.000378	1.4e-05	0	0
Geitlerinema	1.8e-05	1.8e-05	0.000263	1.5e-05	0.00045	7.6e-05	0	0	0
Oscillatoria	1.8e-05	0.000273	0.000164	1.5e-05	0.001532	0.000212	0	0	0
Geminocystis	3.6e-05	0.000292	0.000427	0.00058	0.004822	0.000787	0	0	0
Gloeocapsa	1.8e-05	0.000292	3.3e-05	1.5e-05	0.001575	0	0	0	0
Gloeobacter	0.000429	3.6e-05	0.000377	1.5e-05	0.001255	1.5e-05	0	0	0
Stanieria	0.000197	0.000237	0.000361	0.000183	0.003307	3e-05	0	0	0
Pleurocapsa	1.8e-05	0.000164	0	0	0.000615	0	0	1e-05	0
Deinococcus	0.001197	0.002825	0.002937	0.000397	0.006951	0.001755	9.7e-05	0	0
Meiothermus	0.000161	0.000747	0.000443	0	0.00116	0.000106	0	0	0
Thermus	0.000125	0.000146	0.000574	6.1e-05	0.002103	0.000378	0	3e-05	0
Marinithermus	3.6e-05	1.8e-05	0.000131	0	0.000312	0	0	0	0
Oceanithermus	3.6e-05	7.3e-05	0.000263	3.1e-05	0.000693	1.5e-05	1.4e-05	0	0
Sphaerobacter	0.000161	0.000255	4.9e-05	0	0.000632	1.5e-05	0	0	0
Dehalococcoides	0.000107	0.000109	0.00018	0.000107	0.000987	0.000908	0.000359	3e-05	0
Candidatus Promineofilum	0.000107	0.000109	0.000263	6.1e-05	0	0	0	0	0
Chthonomonas	5.4e-05	0.000128	0	0	0.000225	3e-05	0	0	0
Klebsiella	27.66365	26.020281	26.079831	24.104137	28.169116	3.51201	11.751607	20.80066	16.83005
Enterobacter	0.523912	0.486863	0.517886	0.494982	1.003395	0.083229	0.49958	0.115379	0.345328
Citrobacter	0.075531	0.113082	0.08172	0.066534	0.165439	0.018201	0.036099	0.053649	0.068906
Escherichia	0.056836	0.076178	0.057308	0.094087	0.165664	0.07058	0.235139	0.020751	0
Salmonella	0.047935	0.060596	0.059884	0.028148	0.078383	0.039277	0.301491	0.021223	0
Raoultella	0.041537	0.058555	0.041229	0.01756	0.09992	0.015493	0.042414	0.032357	0
Kosakonia	0.002091	0.011281	0.001477	0.00029	0.006233	0.000878	0.001544	0.000394	0
Kluyvera	0.001805	0.001513	0	0	0.025683	0.002345	0.004206	0.001398	0
Cedecea	0.001466	0.005394	0.002871	0.000275	0.004718	0.000151	0.002703	8.9e-05	0
Cronobacter	0.00143	0.010497	0.002756	0.001373	0.067207	0.003026	0.023427	0.000532	0
Lelliottia	0.00118	0.008638	0.00169	0.003707	0.003229	0.000318	0.001007	8.9e-05	0
Gibbsiella	0.000929	0.001421	0.000689	9.2e-05	0	0	0	2e-05	0
Candidatus Moranella	0.000876	0	0	0	0.000242	3e-05	0	0	0
Shimwellia	0.000465	0.0037	0.000574	0.000214	0.003809	0.000575	0.000483	9.8e-05	0
Candidatus Blochmannia	0.000161	0.004009	0.000345	7.6e-05	0.002121	4.5e-05	0	0	0
Candidatus Doolittlea	1.8e-05	0.000182	1.6e-05	0	9.5e-05	1.5e-05	0	0	0
Leclercia	0.000411	0.002752	0.001772	0.00148	0.002606	0.000938	0.000565	0.000148	0
Candidatus Riesia	0.000125	0.000109	4.9e-05	0	0.00058	0	0	0	0
Pluralibacter	0.000107	0.056933	0.046808	0.043435	0.076392	0.001059	0.003047	0.000295	0
Shigella	3.6e-05	0.000857	0.000197	0	0.009678	0.00351	0.046082	1e-05	0
Pantoea	0.005862	0.009568	0.008745	0.007476	0.171862	0.016976	0.014919	0.001201	0.00895
Erwinia	0.00118	0.007235	0.002461	0.001129	0.008137	0.003056	0.003847	5.9e-05	0
Buchnera	5e-04	0.004374	0.000968	0.001236	0.007081	0.000409	0	3e-05	0
Tatumella	8.9e-05	0.001968	0.001903	0.00061	1.7e-05	0.000166	0.000717	0	0
Serratia	0.005433	0.014798	0.009434	0.007445	0.054716	0.002965	0.014299	0.001821	0
Yersinia	0.001519	0.017331	0.002543	0.000824	0.040953	0.002345	0.023675	0.000482	0
Rahnella	8.9e-05	0.002114	0.000148	0	0.001818	4.5e-05	4.1e-05	0	0
Dickeya	0.003056	0.006889	0.001624	0.000442	0.004294	0.001679	0.00142	0.000236	0
Brenneria	0.001537	0.001513	0.001821	1.5e-05	0.000225	0.000106	0.001034	2e-05	0
Pectobacterium	0.000608	0.003481	0.001854	0.000671	0.013729	0.001422	0.000951	0.000788	0
Sodalis	3.6e-05	0.001221	0.000164	0.00029	0.002181	0.000106	0.000124	0.000118	0
Morganella	0.001644	0.00246	0.002838	0.000107	0.01134	0.000166	0.000276	4.9e-05	0.001279
