Genus	Kraken	Kraken 2	CLARK	CLARK-S	Centrifuge	Kaiju	Diamond-MEGAN	BLAST-MEGAN	DeepMicrobes
Gemella	0.000177	0.000664	0.00114	0.000242	0.002314	0.000744	0.000202	0	0.002587
Bacillus	0.21219	0.183482	0.17142	0.182198	0.356707	0.144674	0.048388	0.136891	0.129538
Geobacillus	0.001557	0.001444	0.001407	0.000389	0.011761	0.001515	0.000329	6.3e-05	0
Lysinibacillus	0.001419	0.008966	0.002378	0.000752	0.03122	0.002645	0.000562	0.000153	0
Virgibacillus	0.001321	0.001428	0.00197	0.000524	0.002182	0.001847	0.000223	9.9e-05	0
Amphibacillus	0.000197	0.000133	0.001224	0.000255	0.003765	0.000266	4.2e-05	9e-06	0
Salimicrobium	0.000138	0.000299	0.000197	2.7e-05	0.000871	6.6e-05	0.000138	0	0
Anoxybacillus	0.000118	0.000897	0.001309	8.1e-05	0.010257	0.000558	0.000743	7.2e-05	0
Aeribacillus	0.000118	0.000133	0.000366	8.1e-05	7.9e-05	0.00012	0	0.000252	0
Oceanobacillus	7.9e-05	0.001594	0.000887	0.000389	0.002991	0.002592	0.000191	1.8e-05	0
Lentibacillus	5.9e-05	8.3e-05	0.000127	4e-05	0.001944	0.000173	1.1e-05	0	0
Terribacillus	5.9e-05	0.000365	0.000338	0.000107	0.002287	0.000186	2.1e-05	0.000126	0
Halobacillus	2e-05	0.000764	0.00107	0.000201	0.002155	0.000877	0.000106	0.000117	0
Brochothrix	0.005539	0.013897	0.004813	0.002767	0.000246	5.3e-05	0.001602	0.003353	0
Listeria	0.00548	0.00528	0.009852	0.004674	0.095172	0.009676	0.012943	0.014124	0.005461
Paenibacillus	0.008654	0.011954	0.010992	0.012799	0.063248	0.027087	0.007108	0.000755	0.002388
Aneurinibacillus	0.001439	0.000232	0.000619	0.000255	0.002586	0.000638	3.2e-05	2.7e-05	0
Brevibacillus	0.000434	0.001527	0.002238	0.000242	0.004909	0.000572	7.4e-05	6.3e-05	0
Thermobacillus	9.9e-05	0.000398	7e-05	1.3e-05	0.00095	2.7e-05	3.2e-05	0	0
Planococcus	0.0014	0.002889	0.00539	0.002444	0.020391	0.000665	0.000106	0.000216	0
Sporosarcina	0.000197	0.001395	0.001984	0.000416	0.00212	0.000638	4.2e-05	6.3e-05	0
Jeotgalibacillus	0.000177	0.000548	0.000296	0.000134	0.001786	0.00012	2.1e-05	4.5e-05	0
Solibacillus	0.000138	0.005595	0.00038	8.1e-05	0.007117	4e-05	0	6.3e-05	0
Kyrpidia	0.00069	6.6e-05	4.2e-05	1.3e-05	0.000334	0	0	0	0
Alicyclobacillus	0.000138	0.000266	0.000141	1.3e-05	0.000994	0.000439	3.2e-05	0	0
Tumebacillus	9.9e-05	0.000299	0.000281	1.3e-05	0	0	2.1e-05	0	0
Ruminococcus	4.916992	3.589795	3.754147	3.638123	3.241726	6.022884	6.057418	5.825694	4.615388
Mageeibacillus	0.007392	0.000232	0.001492	0.001316	0.000976	6.6e-05	0	0	0
Ruminiclostridium	0.003056	0.00083	0.011217	0.007548	0.004029	0.011616	0.005209	0.022521	0
Ethanoligenens	0.00067	0.000913	0.001886	0.001088	0.002173	0.00012	0	0.000207	0
Clostridium	3.001606	2.507798	2.846833	4.456941	3.673496	9.961234	9.27108	2.777012	8.037936
Candidatus Arthromitus	0.001518	0.001212	0.002871	0.000779	0.014268	8e-05	1.1e-05	0.000468	0
Alkaliphilus	0.001242	0.001262	0.002758	0.00086	0.008489	0.000266	8.5e-05	0.000252	0
Geosporobacter	0.000907	0.001046	0.002055	0.001249	0.003545	0.003057	1.1e-05	0.000593	0
Roseburia	0.194941	0.077537	0.180145	0.158386	0.811234	0.787688	0.739347	0.686865	0.784923
Lachnoclostridium	0.112797	0.060386	0.136038	0.131122	0.105455	0.017983	0.016243	0.041887	0.008723
Blautia	0.109998	0.086802	0.189842	0.220005	0.498502	1.119117	1.610534	0.412858	3.172858
Anaerostipes	0.072268	0.037042	0.072917	0.065689	0.051742	0.004386	0.002769	0.02708	0.000155
Butyrivibrio	0.01098	0.009613	0.019352	0.014586	0.021394	0.004811	0.005718	0.00445	0.021415
Cellulosilyticum	0.002937	0.002241	0.004729	0.002297	0.009571	0.001582	4.2e-05	0.000692	0
Herbinix	0.001202	0.001577	0.00418	0.001531	0.006369	0.000292	0	0	0
Anaerotignum	0.000651	0.001378	0.0019	0.001142	0.002868	0	0	0	0.000265
Eubacterium	0.287237	0.171295	0.361178	0.371206	0.057425	0.683406	0.581792	0.150503	0.645015
Acetobacterium	0.000118	0.001013	0.000296	0.00043	0.002481	0.000239	0.000117	0	0
Clostridioides	0.09062	0.058775	0.098109	0.088198	0.143536	0.028005	0	0	0
Filifactor	0.000986	0.000382	0.00083	0.001061	0.002366	0.000173	0	1.8e-05	0
Peptoclostridium	0.000276	0.000996	0.000859	0.000766	0.002753	0.000359	0.057544	0.069668	0
Acetoanaerobium	0.000217	0.001594	0.002449	0.00098	0.005093	0.000625	0.00035	0	0
Intestinimonas	0.02884	0.012071	0.018029	0.020213	0.016934	0.00226	0.001644	0.015023	0
Flavonifractor	0.012616	0.002258	0.008233	0.007978	0.006729	0.001821	0.000902	0.001879	0
Dehalobacterium	0.001735	0.001096	0.00159	0.001222	0	0	2.1e-05	0.000548	0
Syntrophobotulus	0.000729	1.7e-05	0.000633	0.000175	0.001091	2.7e-05	0	0	0
Desulfosporosinus	0.000729	0.000747	0.000873	0.000376	0.004178	0.00105	0.000796	3.6e-05	0
Dehalobacter	0.000493	0.000299	0.00045	0.000215	0.003272	8e-05	1.1e-05	0	0
Desulfitobacterium	0.000453	0.001195	0.001309	0.000564	0.009536	0.000346	0.000138	7.2e-05	0
Desulfotomaculum	0.000276	0.00166	0.001041	0.000322	0.003105	0.000572	0.000127	0.000126	0
Thermincola	0.000256	0.000349	0.000239	0.000121	0.000844	0	0	0	0
Oscillibacter	0.008891	0.005313	0.001421	0.000927	0.002841	0.002313	0.001528	5.4e-05	0.020995
Mogibacterium	0.000158	0.000664	0.000577	0.000201	0	4e-05	8.5e-05	0.000324	0
Thermaerobacter	0.000651	0.000282	0.000113	0	0.000466	5.3e-05	0	0	0
Christensenella	0.004297	0.001727	0.004025	0.001853	0	0.000784	0.000647	0	0
Heliobacterium	0.001439	0.001179	0.001393	0.000107	0.000827	0.012746	0.00156	1.8e-05	0
Symbiobacterium	0.00069	0.000581	0.000464	4e-05	0.001135	2.7e-05	0	0	0
Syntrophothermus	2e-05	1.7e-05	0.000239	2.7e-05	0.000158	0.000133	0	0	0
Caldicellulosiruptor	0.002149	0.001378	0.001253	0.000886	0.01133	0.000159	4.2e-05	7.2e-05	0
Thermoanaerobacterium	0.000552	0.001959	0.001998	0.000954	0.010107	0.000186	2.1e-05	0.000117	0
Thermoanaerobacter	0.000532	0.001345	0.001787	0.000779	0.016265	0.000159	6.4e-05	9e-05	0
Caldanaerobacter	0.000118	0.000282	0.000479	0.000107	0.001592	5.3e-05	5.3e-05	0	0
Moorella	9.9e-05	0.000166	0.000113	2.7e-05	0.001663	0.000146	0.000202	0	0
Carboxydothermus	2e-05	8.3e-05	4.2e-05	0	0.000651	0.000558	1.1e-05	0	0
Tepidanaerobacter	2e-05	0.000216	0.000197	6.7e-05	0.002437	0.000465	0.000117	4.5e-05	0
Halothermothrix	0.001301	3.3e-05	4.2e-05	4e-05	0.000862	0	0	0	0
Halanaerobium	0.000651	0.001096	0.002153	0.000483	0.006061	0.000226	6.4e-05	0.000252	0
Acetohalobium	0.000118	3.3e-05	0.000296	0.000107	0.001856	0	0	1.8e-05	0
Halobacteroides	7.9e-05	0.000382	0.000563	0.000175	0.002859	9.3e-05	0	4.5e-05	0
Natranaerobius	0.000414	0.001428	0.000633	5.4e-05	0.001416	2.7e-05	0	6.3e-05	0
Faecalitalea	0.107396	0.073021	0	0	0.044626	0.000332	0.000721	0.011661	0
Turicibacter	0.008654	0.004815	0.008557	0.004969	0.011189	0.002034	0.002387	0	0
Faecalibaculum	0.00824	0.006276	0.009753	0.014357	0.007864	5.3e-05	0	0	0
Erysipelothrix	0.000749	0.002142	0.000887	0.000215	0.014805	0.000292	1.1e-05	8.1e-05	0
Finegoldia	0.009127	0.00259	0.002139	0.001585	0.003545	0.000532	0.000159	0.000396	0.006092
Anaerococcus	0.003213	0.002623	0.003307	0.002713	0.002903	0.001675	0.000329	0.00036	0.019812
Murdochiella	0.001005	3.3e-05	0.000746	0.00141	0	2.7e-05	0	0	0
Peptoniphilus	0.00067	0.000216	0.001112	0.000752	0.001504	0.07447	0.007448	3.6e-05	0.093331
Parvimonas	0.000453	0.001511	0.00183	0.000309	0.003308	0.002499	0.000159	0.000108	0
Gottschalkia	0.002504	0.001527	0.004532	0.001437	0.007811	0.000532	4.2e-05	0.001016	0
Ezakiella	0.001557	0.001063	0.001661	0.001088	0	2.7e-05	5.3e-05	0	0
Dialister	0.002977	0.000183	0.001027	0.00051	0.001064	0.000146	0.000223	0	0.02671
Megasphaera	0.001715	0.006425	0.008726	0.007011	0.003739	0.000532	0.000488	0.000387	0.014206
Veillonella	0.000138	0.000598	0.000577	0.000403	0.003536	0.003761	0.00105	1.8e-05	0.012847
Negativicoccus	3.9e-05	8.3e-05	8.4e-05	4e-05	0	0.000226	0.001273	0	0.000177
Selenomonas	0.003962	0.003453	0.00235	0.001625	0.007706	0.001768	0.000191	9e-05	0.001868
Megamonas	0.000138	0.000299	0.000844	0.000524	0.005164	0.000279	0.00018	6.3e-05	0.003261
Pelosinus	0.000532	0.001079	0.000816	0.000483	0.006404	8e-05	5.3e-05	0.000144	0.001625
Acidaminococcus	0.001577	0.000183	0.001576	0.000309	0.005533	0.000984	0.000149	3.6e-05	0.002322
Limnochorda	0.000532	0.000133	0	1.3e-05	0.000493	0.00012	0	0	0
Ndongobacter	0.000296	0.000266	0.000352	0.000322	0	1.3e-05	0	0	0
Bifidobacterium	33.553941	25.765283	24.52849	23.660539	27.95419	19.109486	18.14258	30.589829	18.907998
Gardnerella	0.00134	0.001245	7e-05	4e-05	0.003536	0.006446	0.04198	3.6e-05	0
Parascardovia	0.001025	0.001943	0.000873	0.000497	0.002058	1.3e-05	0.000138	7.2e-05	0
Scardovia	7.9e-05	0.000432	0.000366	5.4e-05	0.002014	6.6e-05	0.000371	0	0
Actinomyces	0.756168	0.512375	0.961625	1.173934	0.954348	1.623012	0.446133	0.948789	1.45311
Arcanobacterium	0.000493	8.3e-05	2.8e-05	2.7e-05	0.001425	0.000319	0	9e-06	0
Actinotignum	0.000158	0.000548	0.000211	9.4e-05	0.000704	6.6e-05	0	0	0
Mobiluncus	0.000118	1.7e-05	0.000183	0	0.000352	0.000133	4.2e-05	6.3e-05	0
Corynebacterium	0.040254	0.037739	0.051862	0.108116	0.08817	0.408052	0.167815	0.031971	0.375745
Mycobacterium	0.004514	0.002324	0.00159	0.000322	0.019546	0.01474	0.008869	0.000333	0
Rhodococcus	0.001262	0.002341	0.002646	0.00051	0.014699	0.002459	0.000732	0.00018	0
Nocardia	0.000434	0.001644	0.00183	0.00043	0.005296	0.001768	7.4e-05	6.3e-05	0
Dietzia	0.000315	0.001644	0.000732	4e-05	0.000616	4e-05	0.000106	1.8e-05	0
Gordonia	0.000138	0.000681	0.001393	1.3e-05	0.003061	0.000784	1.1e-05	3.6e-05	0
Tsukamurella	7.9e-05	0.000398	0.00031	0	0.000607	1.3e-05	1.1e-05	9e-06	0
Rothia	0.003095	0.001959	0.002196	0.001303	0.003501	0.000944	0.003172	0.001214	0.000188
Arthrobacter	0.002878	0.003254	0.002956	0.000389	0.010899	0.000917	4.2e-05	0.000198	0
Kocuria	0.001084	0.00166	0.000901	0.000148	0.005085	0.000133	0	0.000153	0
Pseudarthrobacter	0.000867	0.000913	0.000704	1.3e-05	0.003545	1.3e-05	0	0	0
Micrococcus	0.000414	0.000249	0.000267	4e-05	0.001865	9.3e-05	1.1e-05	9e-05	0
Sinomonas	0.000276	0.000697	0.000155	1.3e-05	0.001064	8e-05	0	9e-06	0
Glutamicibacter	0.000138	0.000149	0.000225	1.3e-05	0.000888	1.3e-05	0	0	0
Neomicrococcus	0.000138	3.3e-05	9.9e-05	0.000134	0	0	0	0	0
Microbacterium	0.002188	0.002756	0.00183	0.000188	0.006527	0.001781	0.000965	0.000117	0
Agrococcus	0.001853	0.000432	0	0	0.00139	6.6e-05	0	8.1e-05	0
Leifsonia	0.000946	0.00093	0.000366	1.3e-05	0.00665	0.000239	0	0	0
Agromyces	0.000335	0.000183	0.000577	1.3e-05	0.002023	4e-05	0	9e-06	0
Curtobacterium	0.000256	0.000415	0.000366	5.4e-05	0.001724	0.000279	0	2.7e-05	0
Clavibacter	9.9e-05	0.000515	0.000141	0	0.002991	5.3e-05	0	0	0
Cnuibacter	9.9e-05	1.7e-05	1.4e-05	0	0	0	0	0	0
Microcella	7.9e-05	1e-04	5.6e-05	0	0.000475	0.000159	0	0	0
Cryobacterium	2e-05	0.000747	0.000225	0	0.000968	0.00012	0	9e-06	0
Microterricola	2e-05	0.000299	0.000155	0	0.001821	1.3e-05	0	1.8e-05	0
Brachybacterium	0.001636	0.002374	0.002815	0.000725	0.001363	0.001635	2.1e-05	9.9e-05	0
Devriesea	0.000394	5e-05	0.000141	2.7e-05	0.000325	2.7e-05	0	0	0
Dermabacter	0.000217	0.000133	0.000394	0	0.001196	4e-05	0	0	0
Xylanimonas	0.000749	0.000731	0.000493	8.1e-05	0.00161	0.000173	1.1e-05	9e-05	0
Isoptericola	0.000532	0.000498	0.00114	1.3e-05	0.002947	9.3e-05	0	2.7e-05	0
Cellulosimicrobium	0.000315	0.000814	0.001238	2.7e-05	0	5.3e-05	0	5.4e-05	0
Beutenbergia	0.001045	0.000299	8.4e-05	2.7e-05	0.000906	2.7e-05	1.1e-05	0	0
Cellulomonas	0.000434	0.00171	0.00121	9.4e-05	0.003466	0.000797	0	0.000153	0.001249
Paraoerskovia	0.000237	0.000299	0	0	0.000704	1.3e-05	0	0	0
Brevibacterium	0.000552	0.001229	0.000436	0	0.002305	0.000465	0	1.8e-05	0.000752
Arsenicicoccus	0.000375	0.000216	0.00038	0	0.00124	5.3e-05	0	0	0
Serinicoccus	3.9e-05	0.000249	0.00076	2.7e-05	0.00139	0.000133	0	0	0
Intrasporangium	2e-05	0.000232	0.000324	0	0.00073	9.3e-05	0	3.6e-05	0
Kytococcus	0.000256	0.000149	0.000493	0.000336	0.000836	0	0	0	0
Luteipulveratus	0.000158	0.000382	0.000127	0	0.000844	0	0	9e-06	0
Dermatophilus	0.000118	1.7e-05	1.4e-05	0	0	1.3e-05	0	9e-06	0
Sanguibacter	5.9e-05	0.000664	0.000507	4e-05	0.001328	5.3e-05	0	1.8e-05	0
Cutibacterium	0.0014	0.001478	0.00152	0.000564	0.00307	0.002472	0	0	0
Pseudopropionibacterium	0.001163	0.001378	0.002449	0.002229	0.00278	0.000598	0	0	0
Propionibacterium	0.000907	0.001046	0.001576	0.000779	0.005014	0.001741	0.006153	0.004244	0.000984
Tessaracoccus	0.000828	0.001494	0.001787	0.000524	0	8e-05	4.2e-05	0.000117	0
Acidipropionibacterium	0.000631	0.002059	0.001492	0.000188	0.00775	8e-05	0	0	0
Auraticoccus	0.000237	0.000216	0	0	0.001363	0	1.1e-05	1.8e-05	0
Propionimicrobium	3.9e-05	3.3e-05	2.8e-05	9.4e-05	0	5.3e-05	1.1e-05	0	0.000287
Aeromicrobium	0.000552	0.001611	0.000394	0	0.000792	0.000279	0	4.5e-05	0
Friedmanniella	0.000375	0.000465	0	0	0.001874	6.6e-05	0	0.000108	0
Nocardioides	0.000256	0.000398	0.00045	2.7e-05	0.002023	0.000744	0.000127	0.000108	0
Actinopolymorpha	0.000118	0.000149	0	0	0.000686	6.6e-05	3.2e-05	0	0
Pimelobacter	5.9e-05	0.000216	0.000352	0	0.001372	0	0	0	0
Marmoricola	2e-05	0.000249	0	0	0.001108	4e-05	0	9e-06	0
Streptomyces	0.006525	0.018247	0.010921	0.069194	0.070101	0.027393	0.005347	0.000737	0.002289
Kitasatospora	9.9e-05	0.000714	0.000661	1.3e-05	0.001663	0.000332	0	9e-06	0
Amycolatopsis	0.000749	0.000946	0.000577	0.000107	0.011198	0.001635	0	0.000279	0
Pseudonocardia	0.000473	0.001361	0.000859	2.7e-05	0.007064	0.000665	0	2.7e-05	0
Saccharomonospora	0.000394	0.000614	0.000155	0	0.000405	6.6e-05	0	0	0
Actinoalloteichus	0.000197	0.001029	0.000535	4e-05	0.000695	6.6e-05	0	9e-06	0
Allokutzneria	0.000197	0.000116	0	0	0.000994	0.000146	0	8.1e-05	0
Saccharopolyspora	0.000138	0.000116	0.000225	0	0.001302	0.000997	2.1e-05	4.5e-05	0
Kutzneria	5.9e-05	0.000249	0.000422	0	0.00124	4e-05	0	0	0
Kibdelosporangium	3.9e-05	0.000299	7e-05	0	0.001847	5.3e-05	0	0	0
Actinosynnema	3.9e-05	1e-04	8.4e-05	0	0.000976	2.7e-05	0	9e-06	0
Lentzea	3.9e-05	0.000149	0.000211	0	0.001469	0.000186	0	1.8e-05	0
Alloactinosynnema	3.9e-05	3.3e-05	1.4e-05	0	0.000616	8e-05	1.1e-05	0	0
Micromonospora	0.001064	0.002474	0.000225	0	0.014647	0.001794	1.1e-05	0.000117	0
Actinoplanes	0.000296	0.00186	0.000563	8.1e-05	0.005806	0.000505	0	1.8e-05	0
Plantactinospora	0.000197	0.000249	0.00031	0.000121	0	0	0	0	0
Salinispora	0.000118	0.000199	0.000141	0	0.00146	2.7e-05	1.1e-05	4.5e-05	0
Verrucosispora	3.9e-05	0.000232	0.000169	2.7e-05	0.000994	0.000106	0	0	0
Nonomuraea	0.001045	0.000282	0.000239	0	0.000264	0.000186	1.1e-05	1.8e-05	0
Thermomonospora	0.000315	0	0.000169	0	0.001082	6.6e-05	0	0	0
Nocardiopsis	0.000177	0.001129	0.000887	6.7e-05	0.002278	0.000598	2.1e-05	9e-06	0
Catenulispora	0.000651	0.000199	0.000366	0	0.001355	6.6e-05	0	0	0
Frankia	0.000532	0.001212	0.000999	5.4e-05	0.004222	0.000585	4.2e-05	9e-06	0
Jiangella	0.000473	0.000216	0	0	0.002595	0.00012	0	0	0
Kineococcus	0.000315	0.000648	0.000422	0	0.001443	0.000239	0.000329	5.4e-05	0
Nakamurella	0.000237	0.000149	9.9e-05	6.7e-05	0.001663	0.000306	0	0	0
Geodermatophilus	0.000158	0.000465	0.000225	0	0.001073	0.000611	0	3.6e-05	0
Actinopolyspora	9.9e-05	0.000266	0.000127	0	0	4e-05	0	0	0
Candidatus Nanopelagicus	9.9e-05	0.000149	0.000253	0	0	0	0	0	0
Thermobispora	7.9e-05	1.7e-05	0	2.7e-05	0.000537	0	0	9e-06	0
Olsenella	0.024819	0.01212	0.012779	0.011685	0.034307	0.006872	0.000382	0.011058	0.00513
Libanicoccus	0.016401	0.002407	0	0	0	0.000319	0	0	0
Atopobium	0.000217	0.000697	0.000507	0.000403	0.002577	0.000226	0.000202	0	0.001426
Coriobacterium	0.007727	0.001328	0.000521	0.000148	0.010829	0.000159	1.1e-05	0.000225	0
Gordonibacter	0.015711	0.004101	0.002674	0.001612	0.012227	0.00117	0.000117	0.0016	0
Eggerthella	0.012242	0.007538	0.012469	0.011658	0.014902	0.011045	0.002705	0.011481	0.010547
Slackia	0.003213	0.000697	0.002294	0.001665	0.005436	0.000279	0.000138	0.000701	0.014184
Denitrobacterium	0.003075	0.000515	0.000746	0.000188	0.003396	0.000372	1.1e-05	9.9e-05	0
Adlercreutzia	0.002326	0.000681	0.000676	0.000242	0.004724	8e-05	3.2e-05	0.000108	7.7e-05
Phoenicibacter	0.001222	0.000614	0.000732	0.000483	0	0.000332	0	0	0
Conexibacter	0.000966	0.000232	2.8e-05	2.7e-05	0.000871	9.3e-05	1.1e-05	0	0
Ilumatobacter	0.000217	0	0	0	0.000572	1.3e-05	0	0	0
Rubrobacter	0.000138	0.000249	0.000394	1.3e-05	0.00088	0.000226	0	0	0
Synechococcus	0.003213	0.001411	0.00076	5.4e-05	0.007354	0.003429	0	9e-06	0
Cyanobium	0.000335	0.000232	8.4e-05	1.3e-05	0.000713	0.000106	0	9e-06	0
Halomicronema	0.001163	0.000398	4.2e-05	0	0	0.000159	0	0	0
Leptolyngbya	2e-05	0.000299	0.000141	6.7e-05	0.003378	0.000146	1.1e-05	0	0
Prochlorococcus	0.000237	0.001411	0.001154	9.4e-05	0.008515	0.000439	0.000435	3.6e-05	0
Microchaete	0.000986	0.000149	0	0	0	0	0	0	0
Anabaena	2e-05	0.000432	0.000296	5.4e-05	0.003343	0.000186	0	0	0
Nostoc	2e-05	0.001312	0.000647	4e-05	0.005947	0.000186	0	0	0
Dolichospermum	5.9e-05	1e-04	0	0	9e-06	1.3e-05	0	0	0
Raphidiopsis	2e-05	1.7e-05	0	0	0	0	0	0	0
Halothece	0.000552	1.7e-05	0	1.3e-05	0.000589	0	0	0	0
Geminocystis	0.000256	0.000731	0.000197	0.000107	0.002349	0.000292	0	0	0
Gloeocapsa	7.9e-05	0.000149	4.2e-05	5.4e-05	0.00066	0	0	0	0
Chondrocystis	3.9e-05	3.3e-05	7e-05	2.7e-05	0	0	0	0	0
Cyanothece	0.000118	0.000465	0.000464	0.000376	0.006149	0.000186	1.1e-05	0	0
Trichodesmium	3.9e-05	0.000282	8.4e-05	5.4e-05	0.000976	1.3e-05	0	0	0
Arthrospira	2e-05	0.000149	2.8e-05	1.3e-05	0.001372	2.7e-05	0	0	0
Oscillatoria	2e-05	1e-04	4.2e-05	1.3e-05	0.001223	5.3e-05	0	0	0
Moorea	2e-05	0.000315	0.000169	0	0.00161	2.7e-05	0	0	0
Gloeobacter	0.000158	0.000149	2.8e-05	0	0.000862	2.7e-05	0	0	0
Pleurocapsa	7.9e-05	0	5.6e-05	0	0.000449	0	0	0	0
Stanieria	2e-05	3.3e-05	7e-05	4e-05	0.001795	2.7e-05	0	0	0
Chroococcidiopsis	2e-05	0.000116	5.6e-05	0	0.000695	1.3e-05	0	0	0
Mycoplasma	0.003509	0.00523	0.00349	0.006178	0.03063	0.002525	6.4e-05	8.1e-05	0
Ureaplasma	5.9e-05	0.000365	0.000113	2.7e-05	0.003607	0.000186	0.000435	0	0
Spiroplasma	0.000927	0.002607	0.002576	0.001827	0.01718	0.000253	0	0.000126	0
Mesoplasma	0.000138	0.000913	0.000577	0.000188	0.003211	1.3e-05	1.1e-05	1.8e-05	0
Acholeplasma	0.000493	0.000664	0.001407	0.000658	0.007284	0.001475	0.00104	0.000153	0
Candidatus Phytoplasma	0.000118	0.000614	0.000929	4e-05	0.003994	8e-05	0.000127	0.000171	0
Candidatus Izimaplasma	7.9e-05	0.000199	0.000183	5.4e-05	0.002217	9.3e-05	0	0	0
Deinococcus	0.002898	0.001395	0.001098	5.4e-05	0.005252	0.00198	0	9e-06	0
Meiothermus	0.000473	3.3e-05	2.8e-05	4e-05	0.001064	4e-05	0	0	0
Thermus	0.000177	0.000432	0.000535	1.3e-05	0.001856	0.000186	0	9e-06	0
Oceanithermus	7.9e-05	0.000183	0.000141	0	0.000413	4e-05	2.1e-05	0	0
Dehalococcoides	5.9e-05	0.000216	0.000746	0.000766	0.001451	1.3e-05	5.3e-05	0.000477	0
Sphaerobacter	3.9e-05	6.6e-05	2.8e-05	0	0.00088	0	0	0	0
Chloroflexus	2e-05	0.000332	2.8e-05	0	0.001372	0.000106	0	0	0
Candidatus Promineofilum	2e-05	0.000432	0.000183	2.7e-05	0	0	0	0	0
Klebsiella	4.959749	3.773194	3.613211	3.416533	4.50052	0.399599	1.872727	2.719355	2.823226
Enterobacter	1.397192	0.954867	1.251096	1.239878	2.14393	0.224289	0.616812	0.232533	1.171823
Citrobacter	0.047528	0.041375	0.036578	0.024457	0.061744	0.011803	0.007702	0.020822	0.023825
Escherichia	0.018609	0.021385	0.015552	0.018185	0.056009	0.0168	0.042903	0.00677	0
Salmonella	0.015435	0.020206	0.016002	0.009764	0.027006	0.011616	0.047157	0.007318	0
Raoultella	0.00753	0.010676	0.00767	0.003008	0.017655	0.002246	0.003363	0.004603	0
Lelliottia	0.006426	0.012237	0.012047	0.001733	0.004785	0.001595	0.001422	0.000917	0
Cronobacter	0.00483	0.006326	0.005221	0.000336	0.021139	0.001276	0.004901	0.001133	0
Kosakonia	0.004337	0.005844	0.003955	0.000215	0.004856	0.00105	0.000573	0.001097	0
Leclercia	0.004159	0.004666	0.009514	0.002579	0.006765	0.002884	0.001528	0.001816	0
Cedecea	0.003134	0.003005	0.003026	0.000483	0.00636	0.000492	0.000382	0.000881	0
Candidatus Riesia	0.002977	0.000133	0.000113	0	0.000413	0	0	0	0
Pluralibacter	0.001656	0.006641	0.00501	0.001598	0.01067	0.000505	0.000488	0.000351	0
Candidatus Blochmannia	0.000118	0.003453	0.000267	4e-05	0.002648	0	0	0	0
Kluyvera	0.001064	0.000465	0	0	0.004029	0.003017	0.002207	0.001403	0
Gibbsiella	0.000335	0.000382	0.000141	0	0	0	2.1e-05	5.4e-05	0
Shimwellia	0.000276	0.000963	0.000479	9.4e-05	0.001205	0.000159	0.000138	3.6e-05	0
Shigella	2e-05	0.000166	5.6e-05	0	0.00629	0.00101	0.008445	1.8e-05	0
Serratia	0.005441	0.007073	0.010105	0.003183	0.028906	0.003815	0.003151	0.002365	0
Yersinia	0.003134	0.003752	0.001872	0.000967	0.02208	0.00323	0.003055	0.000773	0
Rahnella	0.000414	0.00098	0.000113	0	0.00205	0.000266	3.2e-05	9e-06	0
Pantoea	0.006466	0.008069	0.008092	0.006312	0.022036	0.008599	0.002992	0.005304	0.004455
